date,Op,Hi,Lo,Ad,Vo,OT
2017-06-09 00:00:00,2807439941,2901709961,2795620117,2823810059,1348950016,2823810059
2017-06-10 00:00:00,2828139893,2950989990,2746550049,2947709961,2018889984,2947709961
2017-06-11 00:00:00,2942409912,2996600098,2840530029,2958110107,1752400000,2958110107
2017-06-12 00:00:00,2953219971,2997260010,2518560059,2659629883,2569530112,2659629883
2017-06-13 00:00:00,2680909912,2789040039,2650379883,2717020020,1781200000,2717020020
2017-06-14 00:00:00,2716879883,2786830078,2412939941,2506370117,1696560000,2506370117
2017-06-15 00:00:00,2499580078,2534709961,2212959961,2464580078,2026259968,2464580078
2017-06-16 00:00:00,2469570068,2539919922,2385149902,2518560059,1195190016,2518560059
2017-06-17 00:00:00,2514010010,2685189941,2484959961,2655879883,1534509952,2655879883
2017-06-18 00:00:00,2655350098,2662100098,2516330078,2548290039,1178659968,2548290039
2017-06-19 00:00:00,2549030029,2662850098,2549030029,2589600098,1446840064,2589600098
2017-06-20 00:00:00,2591260010,2763449951,2589820068,2721790039,1854189952,2721790039
2017-06-21 00:00:00,2709429932,2772010010,2660399902,2689100098,1626579968,2689100098
2017-06-22 00:00:00,2691030029,2723739990,2642360107,2705409912,1097939968,2705409912
2017-06-23 00:00:00,2707340088,2765169922,2706370117,2744909912,961318976,2744909912
2017-06-24 00:00:00,2738520020,2757939941,2583189941,2608719971,982750016,2608719971
2017-06-25 00:00:00,2607250000,2682260010,2552120117,2589409912,1161100032,2589409912
2017-06-26 00:00:00,2590570068,2615250000,2376290039,2478449951,1663280000,2478449951
2017-06-27 00:00:00,2478449951,2552449951,2332989990,2552449951,1489789952,2552449951
2017-06-28 00:00:00,2553030029,2603979980,2484419922,2574790039,1183869952,2574790039
2017-06-29 00:00:00,2567560059,2588830078,2510479980,2539320068,949979008,2539320068
2017-06-30 00:00:00,2539239990,2559250000,2478429932,2480840088,860273024,2480840088
2017-07-01 00:00:00,2492600098,2515270020,2419229980,2434550049,779913984,2434550049
2017-07-02 00:00:00,2436399902,2514280029,2394840088,2506469971,803747008,2506469971
2017-07-03 00:00:00,2498560059,2595000000,2480469971,2564060059,964112000,2564060059
2017-07-04 00:00:00,2561000000,2631590088,2559350098,2601639893,985516032,2601639893
2017-07-05 00:00:00,2602870117,2622649902,2538550049,2601989990,941566016,2601989990
2017-07-06 00:00:00,2608100098,2616719971,2581689941,2608560059,761956992,2608560059
2017-07-07 00:00:00,2608590088,2916139893,2498870117,2518659912,917411968,2518659912
2017-07-08 00:00:00,2520270020,2571340088,2492310059,2571340088,733329984,2571340088
2017-07-09 00:00:00,2572610107,2635489990,2517590088,2518439941,527856000,2518439941
2017-07-10 00:00:00,2525250000,2537159912,2321129883,2372560059,1111200000,2372560059
2017-07-11 00:00:00,2385889893,2413469971,2296810059,2337790039,1329760000,2337790039
2017-07-12 00:00:00,2332770020,2423709961,2275139893,2398840088,1117410048,2398840088
2017-07-13 00:00:00,2402699951,2425219971,2340830078,2357899902,835769984,2357899902
2017-07-14 00:00:00,2360590088,2363250000,2183219971,2233340088,882502976,2233340088
2017-07-15 00:00:00,2230120117,2231139893,1990410034,1998859985,993608000,1998859985
2017-07-16 00:00:00,1991979980,2058770020,1843030029,1929819946,1182870016,1929819946
2017-07-17 00:00:00,1932619995,2230489990,1932619995,2228409912,1201760000,2228409912
2017-07-18 00:00:00,2233520020,2387610107,2164770020,2318879883,1512450048,2318879883
2017-07-19 00:00:00,2323080078,2397169922,2260229980,2273429932,1245100032,2273429932
2017-07-20 00:00:00,2269889893,2900699951,2269889893,2817600098,2249260032,2817600098
2017-07-21 00:00:00,2838409912,2838409912,2621850098,2667760010,1489449984,2667760010
2017-07-22 00:00:00,2668629883,2862419922,2657709961,2810120117,1177129984,2810120117
2017-07-23 00:00:00,2808100098,2832179932,2653939941,2730399902,1072840000,2730399902
2017-07-24 00:00:00,2732699951,2777260010,2699189941,2754860107,866473984,2754860107
2017-07-25 00:00:00,2757500000,2768080078,2480959961,2576479980,1460089984,2576479980
2017-07-26 00:00:00,2577770020,2610760010,2450800049,2529449951,937404032,2529449951
2017-07-27 00:00:00,2538709961,2693320068,2529340088,2671780029,789104000,2671780029
2017-07-28 00:00:00,2679729980,2897449951,2679729980,2809010010,1380099968,2809010010
2017-07-29 00:00:00,2807020020,2808760010,2692800049,2726449951,803745984,2726449951
2017-07-30 00:00:00,2724389893,2758530029,2644850098,2757179932,705942976,2757179932
2017-07-31 00:00:00,2763239990,2889620117,2720610107,2875340088,860574976,2875340088
2017-08-01 00:00:00,2871300049,2921350098,2685610107,2718260010,1324669952,2718260010
2017-08-02 00:00:00,2727129883,2762530029,2668590088,2710669922,1094950016,2710669922
2017-08-03 00:00:00,2709560059,2813310059,2685139893,2804729980,804796992,2804729980
2017-08-04 00:00:00,2806929932,2899330078,2743719971,2895889893,1002120000,2895889893
2017-08-05 00:00:00,2897629883,3290010010,2874830078,3252909912,1945699968,3252909912
2017-08-06 00:00:00,3257610107,3293290039,3155600098,3213939941,1105030016,3213939941
2017-08-07 00:00:00,3212780029,3397679932,3180889893,3378939941,1482279936,3378939941
2017-08-08 00:00:00,3370219971,3484850098,3345830078,3419939941,1752760064,3419939941
2017-08-09 00:00:00,3420399902,3422760010,3247669922,3342469971,1468960000,3342469971
2017-08-10 00:00:00,3341840088,3453449951,3319469971,3381280029,1515110016,3381280029
2017-08-11 00:00:00,3373820068,3679719971,3372120117,3650620117,2021190016,3650620117
2017-08-12 00:00:00,3650629883,3949919922,3613699951,3884709961,2219589888,3884709961
2017-08-13 00:00:00,3880040039,4208390137,3857800049,4073260010,3159089920,4073260010
2017-08-14 00:00:00,4066100098,4325129883,3989159912,4325129883,2463089920,4325129883
2017-08-15 00:00:00,4326990234,4455970215,3906179932,4181930176,3258050048,4181930176
2017-08-16 00:00:00,4200339844,4381229980,3994419922,4376629883,2272039936,4376629883
2017-08-17 00:00:00,4384439941,4484700195,4243709961,4331689941,2553359872,4331689941
2017-08-18 00:00:00,4324339844,4370129883,4015399902,4160620117,2941710080,4160620117
2017-08-19 00:00:00,4137750000,4243259766,3970550049,4193700195,2975820032,4193700195
2017-08-20 00:00:00,4189310059,4196290039,4069879883,4087659912,2109769984,4087659912
2017-08-21 00:00:00,4090479980,4109140137,3988600098,4001739990,2800890112,4001739990
2017-08-22 00:00:00,3998350098,4128759766,3674580078,4100520020,3764239872,4100520020
2017-08-23 00:00:00,4089010010,4255779785,4078409912,4151520020,2369819904,4151520020
2017-08-24 00:00:00,4137600098,4376390137,4130259766,4334680176,2037750016,4334680176
2017-08-25 00:00:00,4332819824,4455700195,4307350098,4371600098,1727970048,4371600098
2017-08-26 00:00:00,4372060059,4379279785,4269520020,4352399902,1511609984,4352399902
2017-08-27 00:00:00,4345100098,4416589844,4317290039,4382879883,1537459968,4382879883
2017-08-28 00:00:00,4384450195,4403930176,4224640137,4382660156,1959330048,4382660156
2017-08-29 00:00:00,4389209961,4625680176,4352129883,4579020020,2486080000,4579020020
2017-08-30 00:00:00,4570359863,4626520020,4471410156,4565299805,1937849984,4565299805
2017-08-31 00:00:00,4555589844,4736049805,4549399902,4703390137,1944930048,4703390137
2017-09-01 00:00:00,4701759766,4892009766,4678529785,4892009766,2599079936,4892009766
2017-09-02 00:00:00,4901419922,4975040039,4469240234,4578770020,2722139904,4578770020
2017-09-03 00:00:00,4585270020,4714080078,4417589844,4582959961,1933190016,4582959961
2017-09-04 00:00:00,4591629883,4591629883,4108399902,4236310059,2987330048,4236310059
2017-09-05 00:00:00,4228290039,4427839844,3998110107,4376529785,2697969920,4376529785
2017-09-06 00:00:00,4376589844,4617250000,4376589844,4597120117,2172100096,4597120117
2017-09-07 00:00:00,4589140137,4655040039,4491330078,4599879883,1844620032,4599879883
2017-09-08 00:00:00,4605160156,4661000000,4075179932,4228750000,2700890112,4228750000
2017-09-09 00:00:00,4229810059,4308819824,4114109863,4226060059,1386230016,4226060059
2017-09-10 00:00:00,4229339844,4245439941,3951040039,4122939941,1679090048,4122939941
2017-09-11 00:00:00,4122470215,4261669922,4099399902,4161270020,1557330048,4161270020
2017-09-12 00:00:00,4168879883,4344649902,4085219971,4130810059,1864530048,4130810059
2017-09-13 00:00:00,4131979980,4131979980,3789919922,3882590088,2219409920,3882590088
2017-09-14 00:00:00,3875370117,3920600098,3153860107,3154949951,2716310016,3154949951
2017-09-15 00:00:00,3166300049,3733449951,2946620117,3637520020,4148069888,3637520020
2017-09-16 00:00:00,3637750000,3808840088,3487790039,3625040039,1818400000,3625040039
2017-09-17 00:00:00,3606280029,3664810059,3445639893,3582879883,1239149952,3582879883
2017-09-18 00:00:00,3591090088,4079229980,3591090088,4065199951,1943209984,4065199951
2017-09-19 00:00:00,4073790039,4094070068,3868870117,3924969971,1563980032,3924969971
2017-09-20 00:00:00,3916360107,4031389893,3857729980,3905949951,1213830016,3905949951
2017-09-21 00:00:00,3901469971,3916419922,3613629883,3631040039,1411480064,3631040039
2017-09-22 00:00:00,3628020020,3758270020,3553530029,3630699951,1194829952,3630699951
2017-09-23 00:00:00,3629919922,3819209961,3594580078,3792399902,928113984,3792399902
2017-09-24 00:00:00,3796149902,3796149902,3666899902,3682840088,768014976,3682840088
2017-09-25 00:00:00,3681580078,3950250000,3681580078,3926070068,1374210048,3926070068
2017-09-26 00:00:00,3928409912,3969889893,3869899902,3892350098,1043740032,3892350098
2017-09-27 00:00:00,3892939941,4210049805,3884820068,4200669922,1686880000,4200669922
2017-09-28 00:00:00,4197129883,4279310059,4109700195,4174729980,1712320000,4174729980
2017-09-29 00:00:00,4171620117,4214629883,4039290039,4163069824,1367049984,4163069824
2017-09-30 00:00:00,4166109863,4358430176,4160859863,4338709961,1207449984,4338709961
2017-10-01 00:00:00,4341049805,4403740234,4269810059,4403740234,1208210048,4403740234
2017-10-02 00:00:00,4395810059,4470229980,4377459961,4409319824,1431730048,4409319824
2017-10-03 00:00:00,4408459961,4432470215,4258890137,4317479980,1288019968,4317479980
2017-10-04 00:00:00,4319370117,4352310059,4210419922,4229359863,1116770048,4229359863
2017-10-05 00:00:00,4229879883,4362640137,4164049805,4328410156,1161769984,4328410156
2017-10-06 00:00:00,4324459961,4413270020,4320529785,4370810059,1069939968,4370810059
2017-10-07 00:00:00,4369350098,4443879883,4321049805,4426890137,906928000,4426890137
2017-10-08 00:00:00,4429669922,4624140137,4405640137,4610479980,1313869952,4610479980
2017-10-09 00:00:00,4614520020,4878709961,4564250000,4772020020,1968739968,4772020020
2017-10-10 00:00:00,4776209961,4922169922,4765100098,4781990234,1597139968,4781990234
2017-10-11 00:00:00,4789250000,4873729980,4751629883,4826479980,1222279936,4826479980
2017-10-12 00:00:00,4829580078,5446910156,4822000000,5446910156,2791610112,5446910156
2017-10-13 00:00:00,5464160156,5840299805,5436850098,5647209961,3615480064,5647209961
2017-10-14 00:00:00,5643529785,5837700195,5591640137,5831790039,1669030016,5831790039
2017-10-15 00:00:00,5835959961,5852479980,5478609863,5678189941,1976039936,5678189941
2017-10-16 00:00:00,5687569824,5776229980,5544209961,5725589844,2008070016,5725589844
2017-10-17 00:00:00,5741580078,5800350098,5472720215,5605509766,1821570048,5605509766
2017-10-18 00:00:00,5603819824,5603819824,5151439941,5590689941,2399269888,5590689941
2017-10-19 00:00:00,5583740234,5744350098,5531060059,5708520020,1780540032,5708520020
2017-10-20 00:00:00,5708109863,6060109863,5627229980,6011450195,2354429952,6011450195
2017-10-21 00:00:00,5996790039,6194879883,5965069824,6031600098,2207099904,6031600098
2017-10-22 00:00:00,6036660156,6076259766,5792339844,6008419922,2034630016,6008419922
2017-10-23 00:00:00,6006000000,6075589844,5732470215,5930319824,2401840128,5930319824
2017-10-24 00:00:00,5935520020,5935520020,5504180176,5526640137,2735699968,5526640137
2017-10-25 00:00:00,5524600098,5754330078,5397879883,5750799805,1966989952,5750799805
2017-10-26 00:00:00,5747950195,5976799805,5721220215,5904830078,1905040000,5904830078
2017-10-27 00:00:00,5899740234,5988390137,5728819824,5780899902,1710130048,5780899902
2017-10-28 00:00:00,5787819824,5876720215,5689189941,5753089844,1403920000,5753089844
2017-10-29 00:00:00,5754439941,6255709961,5724580078,6153850098,2859040000,6153850098
2017-10-30 00:00:00,6114850098,6214990234,6040850098,6130529785,1772150016,6130529785
2017-10-31 00:00:00,6132020020,6470430176,6103330078,6468399902,2311379968,6468399902
2017-11-01 00:00:00,6440970215,6767310059,6377879883,6767310059,2870320128,6767310059
2017-11-02 00:00:00,6777770020,7367330078,6758720215,7078500000,4653770240,7078500000
2017-11-03 00:00:00,7087529785,7461290039,7002939941,7207759766,3369860096,7207759766
2017-11-04 00:00:00,7164479980,7492859863,7031279785,7379950195,2483800064,7379950195
2017-11-05 00:00:00,7404520020,7617479980,7333189941,7407410156,2380410112,7407410156
2017-11-06 00:00:00,7403220215,7445770020,7007310059,7022759766,3111899904,7022759766
2017-11-07 00:00:00,7023100098,7253319824,7023100098,7144379883,2326340096,7144379883
2017-11-08 00:00:00,7141379883,7776419922,7114020020,7459689941,4602200064,7459689941
2017-11-09 00:00:00,7446830078,7446830078,7101520020,7143580078,3226249984,7143580078
2017-11-10 00:00:00,7173729980,7312000000,6436870117,6618140137,5208249856,6618140137
2017-11-11 00:00:00,6618609863,6873149902,6204220215,6357600098,4908680192,6357600098
2017-11-12 00:00:00,6295450195,6625049805,5519009766,5950069824,8957349888,5950069824
2017-11-13 00:00:00,5938250000,6811189941,5844290039,6559490234,6263249920,6559490234
2017-11-14 00:00:00,6561479980,6764979980,6461750000,6635750000,3197110016,6635750000
2017-11-15 00:00:00,6634759766,7342250000,6634759766,7315540039,4200880128,7315540039
2017-11-16 00:00:00,7323240234,7967379883,7176580078,7871689941,5123809792,7871689941
2017-11-17 00:00:00,7853569824,8004589844,7561089844,7708990234,4651670016,7708990234
2017-11-18 00:00:00,7697209961,7884990234,7463439941,7790149902,3667190016,7790149902
2017-11-19 00:00:00,7766029785,8101910156,7694100098,8036490234,3149319936,8036490234
2017-11-20 00:00:00,8039069824,8336860352,7949359863,8200639648,3488450048,8200639648
2017-11-21 00:00:00,8205740234,8348660156,7762709961,8071259766,4277609984,8071259766
2017-11-22 00:00:00,8077950195,8302259766,8075470215,8253549805,3633530112,8253549805
2017-11-23 00:00:00,8232379883,8267400391,8038770020,8038770020,4225179904,8038770020
2017-11-24 00:00:00,8074020020,8374160156,7940930176,8253690430,5058610176,8253690430
2017-11-25 00:00:00,8241709961,8790919922,8191149902,8790919922,4342060032,8790919922
2017-11-26 00:00:00,8789040039,9522929688,8775589844,9330549805,5475579904,9330549805
2017-11-27 00:00:00,9352719727,9818349609,9352719727,9818349609,5653320192,9818349609
2017-11-28 00:00:00,9823429688,10125700195,9736299805,10058799805,6348819968,10058799805
2017-11-29 00:00:00,10077400391,11517400391,9601030273,9888610352,11568799744,9888610352
2017-11-30 00:00:00,9906790039,10801000000,9202049805,10233599609,8310689792,10233599609
2017-12-01 00:00:00,10198599609,11046700195,9694650391,10975599609,6783119872,10975599609
2017-12-02 00:00:00,10978299805,11320200195,10905099609,11074599609,5138500096,11074599609
2017-12-03 00:00:00,11082700195,11858700195,10862000000,11323200195,6608309760,11323200195
2017-12-04 00:00:00,11315400391,11657200195,11081799805,11657200195,6132409856,11657200195
2017-12-05 00:00:00,11685700195,12032000000,11604599609,11916700195,6895260160,11916700195
2017-12-06 00:00:00,11923400391,14369099609,11923400391,14291500000,12656300032,14291500000
2017-12-07 00:00:00,14266099609,17899699219,14057299805,17899699219,17950699520,17899699219
2017-12-08 00:00:00,17802900391,18353400391,14336900391,16569400391,21135998976,16569400391
