date;Op;Hi;Lo;Vo;OT
2019-04-11 00:00:00;5325081543;5354225586;5017296387;16555616019;5064487793
2019-04-12 00:00:00;5061200684;5103274414;4955852539;13675206312;5089539063
2019-04-13 00:00:00;5088850098;5127122070;5061589355;10823289598;5096586426
2019-04-14 00:00:00;5095758789;5184016113;5053568359;10391952498;5167722168
2019-04-15 00:00:00;5167321777;5196606934;5024069336;12290155061;5067108398
2019-04-16 00:00:00;5066577637;5238945313;5055194824;11618660197;5235559570
2019-04-17 00:00:00;5236135254;5274275391;5219205566;12438480677;5251937988
2019-04-18 00:00:00;5251480469;5319986328;5250506836;13256489918;5298385742
2019-04-19 00:00:00;5298154297;5336680176;5233334961;13780238655;5303812500
2019-04-20 00:00:00;5304160645;5358490723;5295877930;13169647522;5337886230
2019-04-21 00:00:00;5335878906;5359924805;5257339355;13731844223;5314531250
2019-04-22 00:00:00;5312494629;5422687500;5280276855;14601631648;5399365234
2019-04-23 00:00:00;5399365723;5633802246;5389408691;15867308108;5572362305
2019-04-24 00:00:00;5571508301;5642044434;5418263184;17048033399;5464866699
2019-04-25 00:00:00;5466524414;5542238281;5181338867;15330283408;5210515625
2019-04-26 00:00:00;5210304688;5383634277;5177368652;16812108040;5279348145
2019-04-27 00:00:00;5279471191;5310750000;5233635742;13111274675;5268291016
2019-04-28 00:00:00;5271746582;5326231934;5255683594;12819992056;5285139160
2019-04-29 00:00:00;5284858398;5311274902;5216487793;13735490672;5247352539
2019-04-30 00:00:00;5247726074;5363257324;5224189941;13878964574;5350726563
2019-05-01 00:00:00;5350914551;5418003906;5347645996;13679528236;5402697266
2019-05-02 00:00:00;5402422852;5522262695;5394217285;14644460907;5505283691
2019-05-03 00:00:00;5505552246;5865881836;5490201660;18720780006;5768289551
2019-05-04 00:00:00;5769202637;5886893555;5645469238;17567780766;5831167480
2019-05-05 00:00:00;5831068359;5833862793;5708035156;14808830723;5795708496
2019-05-06 00:00:00;5791693359;5802957520;5653687500;15737171804;5746807129
2019-05-07 00:00:00;5745599121;5988178223;5741395996;18026409033;5829501465
2019-05-08 00:00:00;5849481445;5989980957;5794715820;15320605300;5982457520
2019-05-09 00:00:00;5982316406;6183039063;5982316406;16784645411;6174528809
2019-05-10 00:00:00;6175822754;6434617676;6161519043;19419875368;6378849121
2019-05-11 00:00:00;6379666992;7333002930;6375698730;28867562329;7204771484
2019-05-12 00:00:00;7203507324;7503872070;6815770996;27773333680;6972371582
2019-05-13 00:00:00;6971178223;8047413086;6898282227;28677672181;7814915039
2019-05-14 00:00:00;7807884277;8268712891;7696391113;32031452227;7994416016
2019-05-15 00:00:00;7989374512;8216423828;7899106934;28344112920;8205167969
2019-05-16 00:00:00;8194500977;8320824219;7729608398;33167197581;7884909180
2019-05-17 00:00:00;7886925781;7929145508;7038124512;30066644905;7343895508
2019-05-18 00:00:00;7341664551;7447271973;7251504395;21354286562;7271208008
2019-05-19 00:00:00;7267962891;8261941406;7267962891;25902422040;8197689453
2019-05-20 00:00:00;8196923828;8200967773;7678781738;23843404340;7978309082
2019-05-21 00:00:00;7977969238;8062167969;7843339844;25127245056;7963327637
2019-05-22 00:00:00;7956291992;7997612305;7615987305;24719473175;7680066406
2019-05-23 00:00:00;7677269043;7943791504;7533196777;24457107820;7881846680
2019-05-24 00:00:00;7881695313;8140719727;7824448730;25919126991;7987371582
2019-05-25 00:00:00;7991885254;8117925781;7965976074;22256813107;8052543945
2019-05-26 00:00:00;8055206055;8687520508;7924670410;26677970091;8673215820
2019-05-27 00:00:00;8674072266;8907174805;8668705078;27949839564;8805778320
2019-05-28 00:00:00;8802757813;8807016602;8634721680;24226919267;8719961914
2019-05-29 00:00:00;8718591797;8755852539;8482728516;23473479966;8659487305
2019-05-30 00:00:00;8661760742;9008314453;8221273438;29246528551;8319472656
2019-05-31 00:00:00;8320286133;8586659180;8172550781;25365190957;8574501953
2019-06-01 00:00:00;8573839844;8625600586;8481578125;22488303544;8564016602
2019-06-02 00:00:00;8565473633;8809303711;8561235352;20266216022;8742958008
2019-06-03 00:00:00;8741747070;8743500000;8204185547;22004511436;8208995117
2019-06-04 00:00:00;8210985352;8210985352;7564488770;24609731549;7707770996
2019-06-05 00:00:00;7704343262;7901849121;7668668457;21760923463;7824231445
2019-06-06 00:00:00;7819633301;7937340820;7571471191;19474611077;7822023438
2019-06-07 00:00:00;7826901367;8126153320;7788373535;19141423231;8043951172
2019-06-08 00:00:00;8036774902;8076891113;7837610840;16522722810;7954127930
2019-06-09 00:00:00;7949674805;7975974121;7583219727;16610726547;7688077148
2019-06-10 00:00:00;7692284668;8031909668;7586730957;18689275117;8000329590
2019-06-11 00:00:00;8004243652;8026394043;7772803711;17107279932;7927714355
2019-06-12 00:00:00;7925434082;8196648438;7862359863;19034432883;8145857422
2019-06-13 00:00:00;8145545410;8311567383;8087061035;18669407147;8230923828
2019-06-14 00:00:00;8230898438;8710636719;8183393066;19831162906;8693833008
2019-06-15 00:00:00;8689746094;8859127930;8618395508;18371033226;8838375000
2019-06-16 00:00:00;8841440430;9335867188;8814556641;23348550311;8994488281
2019-06-17 00:00:00;8988923828;9416407227;8988923828;15562951919;9320352539
2019-06-18 00:00:00;9335466797;9348374023;9004901367;15848210536;9081762695
2019-06-19 00:00:00;9078727539;9299621094;9070395508;15546809946;9273521484
2019-06-20 00:00:00;9273060547;9594419922;9232484375;17846823784;9527160156
2019-06-21 00:00:00;9525074219;10144556641;9525074219;20624008643;10144556641
2019-06-22 00:00:00;10175923828;11157345703;10107035156;29995204861;10701691406
2019-06-23 00:00:00;10696691406;11246144531;10556095703;20998326502;10855371094
2019-06-24 00:00:00;10853744141;11065896484;10610427734;19271652365;11011102539
2019-06-25 00:00:00;11007202148;11790916992;11007202148;24879684533;11790916992
2019-06-26 00:00:00;11778581055;13796489258;11755597656;45105733173;13016231445
2019-06-27 00:00:00;13017125000;13311144531;10491852539;39977475223;11182806641
2019-06-28 00:00:00;11162167969;12445174805;10914495117;35087757766;12407332031
2019-06-29 00:00:00;12400763672;12400910156;11508378906;29923961128;11959371094
2019-06-30 00:00:00;11931991211;12178383789;10799008789;27256473494;10817155273
2019-07-01 00:00:00;10796930664;11206439453;10089314453;29378589324;10583134766
2019-07-02 00:00:00;10588683594;10912188477;9737884766;31015895223;10801677734
2019-07-03 00:00:00;10818156250;11968078125;10818156250;30796494294;11961269531
2019-07-04 00:00:00;11972718750;12006075195;11166569336;25920294033;11215437500
2019-07-05 00:00:00;11203102539;11395661133;10874964844;23838480210;10978459961
2019-07-06 00:00:00;10982543945;11620964844;10982543945;21092024306;11208550781
2019-07-07 00:00:00;11217616211;11541620117;11148804688;19369044277;11450846680
2019-07-08 00:00:00;11446596680;12345833008;11393374023;23482551458;12285958008
2019-07-09 00:00:00;12284326172;12779131836;12233261719;28167921523;12573812500
2019-07-10 00:00:00;12571537109;13129529297;11710978516;33627574244;12156512695
2019-07-11 00:00:00;12139713867;12144623047;11158922852;28595327690;11358662109
2019-07-12 00:00:00;11354299805;11905487305;11179144531;23534692797;11815986328
2019-07-13 00:00:00;11813126953;11841957031;10908479492;21042616384;11392378906
2019-07-14 00:00:00;11381020508;11451204102;10234576172;22486000001;10256058594
2019-07-15 00:00:00;10257838867;11052766602;9992006836;25384047207;10895089844
2019-07-16 00:00:00;10896653320;10996632813;9448106445;24151199070;9477641602
2019-07-17 00:00:00;9471213867;9963134766;9163134766;24569921549;9693802734
2019-07-18 00:00:00;9698502930;10736842773;9376798828;25187024648;10666482422
2019-07-19 00:00:00;10653956055;10716980469;10229628906;20727426310;10530732422
2019-07-20 00:00:00;10525819336;11048662109;10451276367;20206615155;10767139648
2019-07-21 00:00:00;10777529297;10841887695;10389599609;17130580467;10599105469
2019-07-22 00:00:00;10596948242;10651791016;10154921875;16334414913;10343106445
2019-07-23 00:00:00;10346748047;10346748047;9883594727;17851916995;9900767578
2019-07-24 00:00:00;9887730469;9908796875;9614306641;17398734322;9811925781
2019-07-25 00:00:00;9809096680;10154253906;9773957031;15821952090;9911841797
2019-07-26 00:00:00;9913126953;9916517578;9717982422;14495714483;9870303711
2019-07-27 00:00:00;9871165039;10167320313;9411521484;16817809536;9477677734
2019-07-28 00:00:00;9491626953;9575544922;9252296875;13738687093;9552860352
2019-07-29 00:00:00;9548178711;9681648438;9472948242;13791445323;9519145508
2019-07-30 00:00:00;9522329102;9701759766;9437335938;13829811132;9607423828
2019-07-31 00:00:00;9604050781;10085627930;9598097656;16631520648;10085627930
2019-08-01 00:00:00;10077442383;10446919922;9922019531;17165337858;10399668945
2019-08-02 00:00:00;10402042969;10657953125;10371013672;17489094082;10518174805
2019-08-03 00:00:00;10519278320;10946781250;10503504883;15352685061;10821726563
2019-08-04 00:00:00;10821632813;11009207031;10620278320;16530894787;10970184570
2019-08-05 00:00:00;10960735352;11895091797;10960735352;23875988832;11805653320
2019-08-06 00:00:00;11811544922;12273821289;11290731445;23635107660;11478168945
2019-08-07 00:00:00;11476193359;12036990234;11433701172;22194988641;11941968750
2019-08-08 00:00:00;11954040039;11979419922;11556167969;19481591730;11966407227
2019-08-09 00:00:00;11953469727;11970458008;11709745117;18339989960;11862936523
2019-08-10 00:00:00;11861556641;11915655273;11323898438;18125355447;11354024414
2019-08-11 00:00:00;11349740234;11523579102;11248294922;15774371518;11523579102
2019-08-12 00:00:00;11528189453;11528189453;11320951172;13647198229;11382616211
2019-08-13 00:00:00;11385052734;11420049805;10830327148;16681503537;10895830078
2019-08-14 00:00:00;10889487305;10889556641;10028135742;19990838300;10051704102
2019-08-15 00:00:00;10038421875;10437411133;9675316406;22899115082;10311545898
2019-08-16 00:00:00;10319419922;10524349609;9855478516;20228207096;10374338867
2019-08-17 00:00:00;10358722656;10452625000;10086698242;13778035685;10231744141
2019-08-18 00:00:00;10233005859;10487070313;10119094727;12999813869;10345810547
2019-08-19 00:00:00;10350283203;10916053711;10313204102;16038264603;10916053711
2019-08-20 00:00:00;10916346680;10947041992;10618960938;15053082175;10763232422
2019-08-21 00:00:00;10764572266;10798729492;9962721680;19473084768;10138049805
2019-08-22 00:00:00;10142521484;10232996094;9831462891;17097508856;10131055664
2019-08-23 00:00:00;10136309570;10442443359;10078192383;15627023886;10407964844
2019-08-24 00:00:00;10407644531;10418020508;9982296875;15451030650;10159960938
2019-08-25 00:00:00;10160737305;10304622070;10008789063;14153856610;10138517578
2019-08-26 00:00:00;10126299805;10512328125;10126299805;18438654080;10370820313
2019-08-27 00:00:00;10372826172;10381328125;10087300781;14762609503;10185500000
2019-08-28 00:00:00;10203426758;10279366211;9716656250;17603790323;9754422852
2019-08-29 00:00:00;9756786133;9756786133;9421629883;17045878501;9510200195
2019-08-30 00:00:00;9514844727;9656124023;9428302734;13595263986;9598173828
2019-08-31 00:00:00;9597539063;9673220703;9531799805;11454806419;9630664063
2019-09-01 00:00:00;9630592773;9796755859;9582944336;11445355859;9757970703
2019-09-02 00:00:00;9757473633;10396591797;9730650391;17248102294;10346760742
2019-09-03 00:00:00;10345725586;10736104492;10308547852;19384917989;10623540039
2019-09-04 00:00:00;10621180664;10762644531;10434709961;16742664769;10594493164
2019-09-05 00:00:00;10588183594;10627269531;10516417969;14551239508;10575533203
2019-09-06 00:00:00;10578198242;10898761719;10292299805;19536574783;10353302734
2019-09-07 00:00:00;10353931641;10558673828;10348918945;15307366476;10517254883
2019-09-08 00:00:00;10518114258;10595637695;10409090820;13670567493;10441276367
2019-09-09 00:00:00;10443228516;10450311523;10144929688;17595943368;10334974609
2019-09-10 00:00:00;10336408203;10394353516;10020573242;14906809639;10115975586
2019-09-11 00:00:00;10123035156;10215948242;9980776367;15428063426;10178372070
2019-09-12 00:00:00;10176819336;10442253906;10099242188;15323563925;10410126953
2019-09-13 00:00:00;10415362305;10441489258;10226596680;14109864675;10360546875
2019-09-14 00:00:00;10345403320;10422133789;10291694336;13468713124;10358048828
2019-09-15 00:00:00;10356465820;10387035156;10313092773;12043433567;10347712891
2019-09-16 00:00:00;10347222656;10386867188;10189744141;15160167779;10276793945
2019-09-17 00:00:00;10281513672;10296771484;10199739258;15304603363;10241272461
2019-09-18 00:00:00;10247795898;10275928711;10191469727;16169268880;10198248047
2019-09-19 00:00:00;10200496094;10295668945;9851692383;19937691247;10266415039
2019-09-20 00:00:00;10266318359;10285872070;10132186523;14734189639;10181641602
2019-09-21 00:00:00;10183648438;10188097656;10000708008;13425266806;10019716797
2019-09-22 00:00:00;10024115234;10074444336;9922533203;13199651698;10070392578
2019-09-23 00:00:00;10067962891;10074238281;9727143555;15144925408;9729324219
2019-09-24 00:00:00;9729321289;9804317383;8370801758;25002886689;8620566406
2019-09-25 00:00:00;8603428711;8744828125;8325396484;21744728353;8486993164
2019-09-26 00:00:00;8487669922;8515685547;7895629395;19258205289;8118967773
2019-09-27 00:00:00;8113101074;8271520508;7965922852;16408941156;8251845703
2019-09-28 00:00:00;8251273438;8285617188;8125431641;14141152736;8245915039
2019-09-29 00:00:00;8246037109;8261707031;7990497070;13034629109;8104185547
2019-09-30 00:00:00;8104226563;8314231445;7830758789;17115474183;8293868164
2019-10-01 00:00:00;8299720703;8497692383;8232679688;15305343413;8343276367
2019-10-02 00:00:00;8344212891;8393041992;8227695313;13125712443;8393041992
2019-10-03 00:00:00;8390774414;8414227539;8146437012;13668823409;8259992188
2019-10-04 00:00:00;8259494141;8260055664;8151236816;13139456229;8205939453
2019-10-05 00:00:00;8210149414;8215526367;8071120605;12200497197;8151500488
2019-10-06 00:00:00;8149876953;8161410156;7958850586;13160830305;7988155762
2019-10-07 00:00:00;7989120605;8308450195;7905766113;18009742607;8245623047
2019-10-08 00:00:00;8246849609;8332714844;8185763184;15592264032;8228783203
2019-10-09 00:00:00;8229840820;8627706055;8169298828;19384942333;8595740234
2019-10-10 00:00:00;8585280273;8625272461;8471933594;17618660671;8586473633
2019-10-11 00:00:00;8585262695;8721780273;8316181641;19604381101;8321756836
2019-10-12 00:00:00;8315665039;8415242188;8313340820;14532641605;8336555664
2019-10-13 00:00:00;8336902344;8470988281;8276612305;13808286059;8321005859
2019-10-14 00:00:00;8320832031;8390208984;8284130859;15151387859;8374686523
2019-10-15 00:00:00;8373458008;8410714844;8182706543;15220412632;8205369141
2019-10-16 00:00:00;8204674805;8216812500;7985089844;16071646996;8047526855
2019-10-17 00:00:00;8047812500;8134831543;8000942871;14313052244;8103911133
2019-10-18 00:00:00;8100933594;8138413574;7902164063;15651592610;7973207520
2019-10-19 00:00:00;7973803711;8082629395;7944776855;13797825640;7988560547
2019-10-20 00:00:00;7997807129;8281818359;7949439453;15504249442;8222078125
2019-10-21 00:00:00;8225115234;8296694336;8196416016;15868748866;8243720703
2019-10-22 00:00:00;8243402344;8296651367;8074462891;16803377857;8078203125
2019-10-23 00:00:00;8076228516;8092999512;7469322754;21942878958;7514671875
2019-10-24 00:00:00;7509728027;7532867676;7446988770;16268708849;7493488770
2019-10-25 00:00:00;7490703125;8691540039;7479984375;28705065488;8660700195
2019-10-26 00:00:00;8667577148;10021744141;8662622070;44496255609;9244972656
2019-10-27 00:00:00;9241707031;9749529297;9112541992;32593129501;9551714844
2019-10-28 00:00:00;9565101563;9805118164;9256148438;30948255332;9256148438
2019-10-29 00:00:00;9248440430;9516180664;9232648438;28426779937;9427687500
2019-10-30 00:00:00;9422462891;9426874023;9085370117;27706531577;9205726563
2019-10-31 00:00:00;9202458008;9383161133;9028717773;26583653947;9199584961
2019-11-01 00:00:00;9193992188;9275657227;9132047852;24324691031;9261104492
2019-11-02 00:00:00;9259783203;9377486328;9249587891;21242676385;9324717773
2019-11-03 00:00:00;9324787109;9379806641;9141251953;21132220847;9235354492
2019-11-04 00:00:00;9235607422;9505051758;9191485352;26170255634;9412612305
2019-11-05 00:00:00;9413004883;9457417969;9256931641;26198609048;9342527344
2019-11-06 00:00:00;9340864258;9423237305;9305909180;23133895765;9360879883
2019-11-07 00:00:00;9352393555;9368476563;9202353516;22700383839;9267561523
2019-11-08 00:00:00;9265368164;9272759766;8775534180;24333037836;8804880859
2019-11-09 00:00:00;8809468750;8891818359;8793163086;17578630606;8813582031
2019-11-10 00:00:00;8812489258;9103826172;8806162109;20587919881;9055526367
2019-11-11 00:00:00;9056917969;9081279297;8700608398;20265510765;8757788086
2019-11-12 00:00:00;8759751953;8853768555;8685427734;20309769107;8815662109
2019-11-13 00:00:00;8812033203;8836841797;8761651367;17545755405;8808262695
2019-11-14 00:00:00;8811936523;8826943359;8692551758;19084739975;8708094727
2019-11-15 00:00:00;8705708008;8730873047;8484843750;21796856471;8491992188
2019-11-16 00:00:00;8491166016;8591997070;8473973633;16495389808;8550760742
2019-11-17 00:00:00;8549470703;8727789063;8500967773;18668638897;8577975586
2019-11-18 00:00:00;8573980469;8653280273;8273573242;21579470673;8309286133
2019-11-19 00:00:00;8305134766;8408516602;8099963379;21083613816;8206145508
2019-11-20 00:00:00;8203613281;8237240234;8010511719;20764300437;8027268066
2019-11-21 00:00:00;8023644531;8110098145;7597381836;22514243371;7642750000
2019-11-22 00:00:00;7643569336;7697382813;6936706543;34242315785;7296577637
